time,host_id,state
57,host_034,compromised
57,host_035,compromised
57,host_036,compromised
57,host_037,benign
57,host_038,compromised
57,host_039,compromised
57,host_040,compromised
57,host_041,compromised
57,host_042,suspicious
57,host_043,compromised
57,host_044,compromised
57,host_045,compromised
57,host_046,compromised
57,host_047,compromised
57,host_048,compromised
57,host_049,compromised
58,host_000,compromised
58,host_001,compromised
58,host_002,compromised
58,host_003,compromised
58,host_004,compromised
58,host_005,compromised
58,host_006,compromised
58,host_007,compromised
58,host_008,compromised
58,host_009,benign
58,host_010,compromised
58,host_011,compromised
58,host_012,compromised
58,host_013,compromised
58,host_014,compromised
58,host_015,compromised
58,host_016,compromised
58,host_017,compromised
58,host_018,compromised
58,host_019,compromised
58,host_020,benign
58,host_021,compromised
58,host_022,compromised
58,host_023,compromised
58,host_024,compromised
58,host_025,compromised
58,host_026,compromised
58,host_027,compromised
58,host_028,compromised
58,host_029,compromised
58,host_030,compromised
58,host_031,compromised
58,host_032,compromised
58,host_033,benign
58,host_034,compromised
58,host_035,compromised
58,host_036,compromised
58,host_037,benign
58,host_038,compromised
58,host_039,compromised
58,host_040,compromised
58,host_041,compromised
58,host_042,suspicious
58,host_043,compromised
58,host_044,compromised
58,host_045,compromised
58,host_046,compromised
58,host_047,compromised
58,host_048,compromised
58,host_049,compromised
59,host_000,compromised
59,host_001,compromised
59,host_002,compromised
59,host_003,compromised
59,host_004,compromised
59,host_005,compromised
59,host_006,compromised
59,host_007,compromised
59,host_008,compromised
59,host_009,benign
59,host_010,compromised
59,host_011,compromised
59,host_012,compromised
59,host_013,compromised
59,host_014,compromised
59,host_015,compromised
59,host_016,compromised
59,host_017,compromised
59,host_018,compromised
59,host_019,compromised
59,host_020,benign
59,host_021,compromised
59,host_022,compromised
59,host_023,compromised
59,host_024,compromised
59,host_025,compromised
59,host_026,compromised
59,host_027,compromised
59,host_028,compromised
59,host_029,compromised
59,host_030,compromised
59,host_031,compromised
59,host_032,compromised
59,host_033,benign
59,host_034,compromised
59,host_035,compromised
59,host_036,compromised
59,host_037,benign
59,host_038,compromised
59,host_039,compromised
59,host_040,compromised
59,host_041,compromised
59,host_042,suspicious
59,host_043,compromised
59,host_044,compromised
59,host_045,compromised
59,host_046,compromised
59,host_047,compromised
59,host_048,compromised
59,host_049,compromised
60,host_000,compromised
60,host_001,compromised
60,host_002,compromised
60,host_003,compromised
60,host_004,compromised
60,host_005,compromised
60,host_006,compromised
60,host_007,compromised
60,host_008,compromised
60,host_009,benign
60,host_010,compromised
60,host_011,compromised
60,host_012,compromised
60,host_013,compromised
60,host_014,compromised
60,host_015,compromised
60,host_016,compromised
60,host_017,compromised
60,host_018,compromised
60,host_019,compromised
60,host_020,benign
60,host_021,compromised
60,host_022,compromised
60,host_023,compromised
60,host_024,compromised
60,host_025,compromised
60,host_026,compromised
60,host_027,compromised
60,host_028,compromised
60,host_029,compromised
60,host_030,compromised
60,host_031,compromised
60,host_032,compromised
60,host_033,benign
60,host_034,compromised
60,host_035,compromised
60,host_036,compromised
60,host_037,benign
60,host_038,compromised
60,host_039,compromised
60,host_040,compromised
60,host_041,compromised
60,host_042,suspicious
60,host_043,compromised
60,host_044,compromised
60,host_045,compromised
60,host_046,compromised
60,host_047,compromised
60,host_048,compromised
60,host_049,compromised
61,host_000,compromised
61,host_001,compromised
61,host_002,compromised
61,host_003,compromised
61,host_004,compromised
61,host_005,compromised
61,host_006,compromised
61,host_007,compromised
61,host_008,compromised
61,host_009,benign
61,host_010,compromised
61,host_011,compromised
61,host_012,compromised
61,host_013,compromised
61,host_014,compromised
61,host_015,compromised
61,host_016,compromised
61,host_017,compromised
61,host_018,compromised
61,host_019,compromised
61,host_020,benign
61,host_021,compromised
61,host_022,compromised
61,host_023,compromised
61,host_024,compromised
61,host_025,compromised
61,host_026,compromised
61,host_027,compromised
61,host_028,compromised
61,host_029,compromised
61,host_030,compromised
61,host_031,compromised
61,host_032,compromised
61,host_033,benign
61,host_034,compromised
61,host_035,compromised
61,host_036,compromised
61,host_037,benign
61,host_038,compromised
61,host_039,compromised
61,host_040,compromised
61,host_041,compromised
61,host_042,compromised
61,host_043,compromised
61,host_044,compromised
61,host_045,compromised
61,host_046,compromised
61,host_047,compromised
61,host_048,compromised
61,host_049,compromised
62,host_000,compromised
62,host_001,compromised
62,host_002,compromised
62,host_003,compromised
62,host_004,compromised
62,host_005,compromised
62,host_006,compromised
62,host_007,compromised
62,host_008,compromised
62,host_009,benign
62,host_010,compromised
62,host_011,compromised
62,host_012,compromised
62,host_013,compromised
62,host_014,compromised
62,host_015,compromised
62,host_016,compromised
62,host_017,compromised
62,host_018,compromised
62,host_019,compromised
62,host_020,benign
62,host_021,compromised
62,host_022,compromised
62,host_023,compromised
62,host_024,compromised
62,host_025,compromised
62,host_026,compromised
62,host_027,compromised
62,host_028,compromised
62,host_029,compromised
62,host_030,compromised
62,host_031,compromised
62,host_032,compromised
62,host_033,benign
62,host_034,compromised
62,host_035,compromised
62,host_036,compromised
62,host_037,benign
62,host_038,compromised
62,host_039,compromised
62,host_040,compromised
62,host_041,compromised
62,host_042,compromised
62,host_043,compromised
62,host_044,compromised
62,host_045,compromised
62,host_046,compromised
62,host_047,compromised
62,host_048,compromised
62,host_049,compromised
63,host_000,compromised
63,host_001,compromised
63,host_002,compromised
63,host_003,compromised
63,host_004,compromised
63,host_005,compromised
63,host_006,compromised
63,host_007,compromised
63,host_008,compromised
63,host_009,benign
63,host_010,compromised
63,host_011,compromised
63,host_012,compromised
63,host_013,compromised
63,host_014,compromised
63,host_015,compromised
63,host_016,compromised
63,host_017,compromised
63,host_018,compromised
63,host_019,compromised
63,host_020,benign
63,host_021,compromised
63,host_022,compromised
63,host_023,compromised
63,host_024,compromised
63,host_025,compromised
63,host_026,compromised
63,host_027,compromised
63,host_028,compromised
63,host_029,compromised
63,host_030,compromised
63,host_031,compromised
63,host_032,compromised
63,host_033,benign
63,host_034,compromised
63,host_035,compromised
63,host_036,compromised
63,host_037,benign
63,host_038,compromised
63,host_039,compromised
63,host_040,compromised
63,host_041,compromised
63,host_042,compromised
63,host_043,compromised
63,host_044,compromised
63,host_045,compromised
63,host_046,compromised
63,host_047,compromised
63,host_048,compromised
63,host_049,compromised
64,host_000,compromised
64,host_001,compromised
64,host_002,compromised
64,host_003,compromised
64,host_004,compromised
64,host_005,compromised
64,host_006,compromised
64,host_007,compromised
64,host_008,compromised
64,host_009,benign
64,host_010,compromised
64,host_011,compromised
64,host_012,compromised
64,host_013,compromised
64,host_014,compromised
64,host_015,compromised
64,host_016,compromised
64,host_017,compromised
64,host_018,compromised
64,host_019,compromised
64,host_020,benign
64,host_021,compromised
64,host_022,compromised
64,host_023,compromised
64,host_024,compromised
64,host_025,compromised
64,host_026,compromised
64,host_027,compromised
64,host_028,compromised
64,host_029,compromised
64,host_030,compromised
64,host_031,compromised
64,host_032,compromised
64,host_033,benign
64,host_034,compromised
64,host_035,compromised
64,host_036,compromised
64,host_037,benign
64,host_038,compromised
64,host_039,compromised
64,host_040,compromised
64,host_041,compromised
64,host_042,compromised
64,host_043,compromised
64,host_044,compromised
64,host_045,compromised
64,host_046,compromised
64,host_047,compromised
64,host_048,compromised
64,host_049,compromised
65,host_000,compromised
65,host_001,compromised
65,host_002,compromised
65,host_003,compromised
65,host_004,compromised
65,host_005,compromised
65,host_006,compromised
65,host_007,compromised
65,host_008,compromised
65,host_009,benign
65,host_010,compromised
65,host_011,compromised
65,host_012,compromised
65,host_013,compromised
65,host_014,compromised
65,host_015,compromised
65,host_016,compromised
65,host_017,compromised
65,host_018,compromised
65,host_019,compromised
65,host_020,benign
65,host_021,compromised
65,host_022,compromised
65,host_023,compromised
65,host_024,compromised
65,host_025,compromised
65,host_026,compromised
65,host_027,compromised
65,host_028,compromised
65,host_029,compromised
65,host_030,compromised
65,host_031,compromised
65,host_032,compromised
65,host_033,benign
65,host_034,compromised
65,host_035,compromised
65,host_036,compromised
65,host_037,benign
65,host_038,compromised
65,host_039,compromised
65,host_040,compromised
65,host_041,compromised
65,host_042,compromised
65,host_043,compromised
65,host_044,compromised
65,host_045,compromised
65,host_046,compromised
65,host_047,compromised
65,host_048,compromised
65,host_049,compromised
66,host_000,compromised
66,host_001,compromised
66,host_002,compromised
66,host_003,compromised
66,host_004,compromised
66,host_005,compromised
66,host_006,compromised
66,host_007,compromised
66,host_008,compromised
66,host_009,benign
66,host_010,compromised
66,host_011,compromised
66,host_012,compromised
66,host_013,compromised
66,host_014,compromised
66,host_015,compromised
66,host_016,compromised
66,host_017,compromised
66,host_018,compromised
66,host_019,compromised
66,host_020,suspicious
66,host_021,compromised
66,host_022,compromised
66,host_023,compromised
66,host_024,compromised
66,host_025,compromised
66,host_026,compromised
66,host_027,compromised
66,host_028,compromised
66,host_029,compromised
66,host_030,compromised
66,host_031,compromised
66,host_032,compromised
66,host_033,benign
66,host_034,compromised
66,host_035,compromised
66,host_036,compromised
66,host_037,benign
66,host_038,compromised
66,host_039,compromised
66,host_040,compromised
66,host_041,compromised
66,host_042,compromised
66,host_043,compromised
66,host_044,compromised
66,host_045,compromised
66,host_046,compromised
66,host_047,compromised
66,host_048,compromised
66,host_049,compromised
67,host_000,compromised
67,host_001,compromised
67,host_002,compromised
67,host_003,compromised
67,host_004,compromised
67,host_005,compromised
67,host_006,compromised
67,host_007,compromised
67,host_008,compromised
67,host_009,benign
67,host_010,compromised
67,host_011,compromised
67,host_012,compromised
67,host_013,compromised
67,host_014,compromised
67,host_015,compromised
67,host_016,compromised
67,host_017,compromised
67,host_018,compromised
67,host_019,compromised
67,host_020,suspicious
67,host_021,compromised
67,host_022,compromised
67,host_023,compromised
67,host_024,compromised
67,host_025,compromised
67,host_026,compromised
67,host_027,compromised
67,host_028,compromised
67,host_029,compromised
67,host_030,compromised
67,host_031,compromised
67,host_032,compromised
67,host_033,benign
67,host_034,compromised
67,host_035,compromised
67,host_036,compromised
67,host_037,benign
67,host_038,compromised
67,host_039,compromised
67,host_040,compromised
67,host_041,compromised
67,host_042,compromised
67,host_043,compromised
67,host_044,compromised
67,host_045,compromised
67,host_046,compromised
67,host_047,compromised
67,host_048,compromised
67,host_049,compromised
68,host_000,compromised
68,host_001,compromised
68,host_002,compromised
68,host_003,compromised
68,host_004,compromised
68,host_005,compromised
68,host_006,compromised
68,host_007,compromised
68,host_008,compromised
68,host_009,benign
68,host_010,compromised
68,host_011,compromised
68,host_012,compromised
68,host_013,compromised
68,host_014,compromised
68,host_015,compromised
68,host_016,compromised
68,host_017,compromised
68,host_018,compromised
68,host_019,compromised
68,host_020,suspicious
68,host_021,compromised
68,host_022,compromised
68,host_023,compromised
68,host_024,compromised
68,host_025,compromised
68,host_026,compromised
68,host_027,compromised
68,host_028,compromised
68,host_029,compromised
68,host_030,compromised
68,host_031,compromised
68,host_032,compromised
68,host_033,benign
68,host_034,compromised
68,host_035,compromised
68,host_036,compromised
68,host_037,benign
68,host_038,compromised
68,host_039,compromised
68,host_040,compromised
68,host_041,compromised
68,host_042,compromised
68,host_043,compromised
68,host_044,compromised
68,host_045,compromised
68,host_046,compromised
68,host_047,compromised
68,host_048,compromised
68,host_049,compromised
69,host_000,compromised
69,host_001,compromised
69,host_002,compromised
69,host_003,compromised
69,host_004,compromised
69,host_005,compromised
69,host_006,compromised
69,host_007,compromised
69,host_008,compromised
69,host_009,benign
69,host_010,compromised
69,host_011,compromised
69,host_012,compromised
69,host_013,compromised
69,host_014,compromised
69,host_015,compromised
69,host_016,compromised
69,host_017,compromised
69,host_018,compromised
69,host_019,compromised
69,host_020,suspicious
69,host_021,compromised
69,host_022,compromised
69,host_023,compromised
69,host_024,compromised
69,host_025,compromised
69,host_026,compromised
69,host_027,compromised
69,host_028,compromised
69,host_029,compromised
69,host_030,compromised
69,host_031,compromised
69,host_032,compromised
69,host_033,benign
69,host_034,compromised
69,host_035,compromised
69,host_036,compromised
69,host_037,benign
69,host_038,compromised
69,host_039,compromised
69,host_040,compromised
69,host_041,compromised
69,host_042,compromised
69,host_043,compromised
69,host_044,compromised
69,host_045,compromised
69,host_046,compromised
69,host_047,compromised
69,host_048,compromised
69,host_049,compromised
70,host_000,compromised
70,host_001,compromised
70,host_002,compromised
70,host_003,compromised
70,host_004,compromised
70,host_005,compromised
70,host_006,compromised
70,host_007,compromised
70,host_008,compromised
70,host_009,benign
70,host_010,compromised
70,host_011,compromised
70,host_012,compromised
70,host_013,compromised
70,host_014,compromised
70,host_015,compromised
70,host_016,compromised
70,host_017,compromised
70,host_018,compromised
70,host_019,compromised
70,host_020,suspicious
70,host_021,compromised
70,host_022,compromised
70,host_023,compromised
70,host_024,compromised
70,host_025,compromised
70,host_026,compromised
70,host_027,compromised
70,host_028,compromised
70,host_029,compromised
70,host_030,compromised
70,host_031,compromised
70,host_032,compromised
70,host_033,benign
70,host_034,compromised
70,host_035,compromised
70,host_036,compromised
70,host_037,benign
70,host_038,compromised
70,host_039,compromised
70,host_040,compromised
70,host_041,compromised
70,host_042,compromised
70,host_043,compromised
70,host_044,compromised
70,host_045,compromised
70,host_046,compromised
70,host_047,compromised
70,host_048,compromised
70,host_049,compromised
71,host_000,compromised
71,host_001,compromised
71,host_002,compromised
71,host_003,compromised
71,host_004,compromised
71,host_005,compromised
71,host_006,compromised
71,host_007,compromised
71,host_008,compromised
71,host_009,benign
71,host_010,compromised
71,host_011,compromised
71,host_012,compromised
71,host_013,compromised
71,host_014,compromised
71,host_015,compromised
71,host_016,compromised
71,host_017,compromised
71,host_018,compromised
71,host_019,compromised
71,host_020,suspicious
71,host_021,compromised
71,host_022,compromised
71,host_023,compromised
71,host_024,compromised
71,host_025,compromised
71,host_026,compromised
71,host_027,compromised
71,host_028,compromised
71,host_029,compromised
71,host_030,compromised
71,host_031,compromised
71,host_032,compromised
71,host_033,benign
71,host_034,compromised
71,host_035,compromised
71,host_036,compromised
71,host_037,benign
71,host_038,compromised
71,host_039,compromised
71,host_040,compromised
71,host_041,compromised
71,host_042,compromised
71,host_043,compromised
71,host_044,compromised
71,host_045,compromised
71,host_046,compromised
71,host_047,compromised
71,host_048,compromised
71,host_049,compromised
72,host_000,compromised
72,host_001,compromised
72,host_002,compromised
72,host_003,compromised
72,host_004,compromised
72,host_005,compromised
72,host_006,compromised
72,host_007,compromised
72,host_008,compromised
72,host_009,benign
72,host_010,compromised
72,host_011,compromised
72,host_012,compromised
72,host_013,compromised
72,host_014,compromised
72,host_015,compromised
72,host_016,compromised
72,host_017,compromised
72,host_018,compromised
72,host_019,compromised
72,host_020,suspicious
72,host_021,compromised
72,host_022,compromised
72,host_023,compromised
72,host_024,compromised
72,host_025,compromised
72,host_026,compromised
72,host_027,compromised
72,host_028,compromised
72,host_029,compromised
72,host_030,compromised
72,host_031,compromised
72,host_032,compromised
72,host_033,benign
72,host_034,compromised
72,host_035,compromised
72,host_036,compromised
72,host_037,benign
72,host_038,compromised
72,host_039,compromised
72,host_040,compromised
72,host_041,compromised
72,host_042,compromised
72,host_043,compromised
72,host_044,compromised
72,host_045,compromised
72,host_046,compromised
72,host_047,compromised
72,host_048,compromised
72,host_049,compromised
73,host_000,compromised
73,host_001,compromised
73,host_002,compromised
73,host_003,compromised
73,host_004,compromised
73,host_005,compromised
73,host_006,compromised
73,host_007,compromised
73,host_008,compromised
73,host_009,benign
73,host_010,compromised
73,host_011,compromised
73,host_012,compromised
73,host_013,compromised
73,host_014,compromised
73,host_015,compromised
73,host_016,compromised
73,host_017,compromised
73,host_018,compromised
73,host_019,compromised
73,host_020,suspicious
73,host_021,compromised
73,host_022,compromised
73,host_023,compromised
73,host_024,compromised
73,host_025,compromised
73,host_026,compromised
73,host_027,compromised
73,host_028,compromised
73,host_029,compromised
73,host_030,compromised
73,host_031,compromised
73,host_032,compromised
73,host_033,benign
73,host_034,compromised
73,host_035,compromised
73,host_036,compromised
73,host_037,benign
73,host_038,compromised
73,host_039,compromised
73,host_040,compromised
73,host_041,compromised
73,host_042,compromised
73,host_043,compromised
73,host_044,compromised
73,host_045,compromised
73,host_046,compromised
73,host_047,compromised
73,host_048,compromised
73,host_049,compromised
74,host_000,compromised
74,host_001,compromised
74,host_002,compromised
74,host_003,compromised
74,host_004,compromised
74,host_005,compromised
74,host_006,compromised
74,host_007,compromised
74,host_008,compromised
74,host_009,benign
74,host_010,compromised
74,host_011,compromised
74,host_012,compromised
74,host_013,compromised
74,host_014,compromised
74,host_015,compromised
74,host_016,compromised
74,host_017,compromised
74,host_018,compromised
74,host_019,compromised
74,host_020,suspicious
74,host_021,compromised
74,host_022,compromised
74,host_023,compromised
74,host_024,compromised
74,host_025,compromised
74,host_026,compromised
74,host_027,compromised
74,host_028,compromised
74,host_029,compromised
74,host_030,compromised
74,host_031,compromised
74,host_032,compromised
74,host_033,benign
74,host_034,compromised
74,host_035,compromised
74,host_036,compromised
74,host_037,benign
74,host_038,compromised
74,host_039,compromised
74,host_040,compromised
74,host_041,compromised
74,host_042,compromised
74,host_043,compromised
74,host_044,compromised
74,host_045,compromised
74,host_046,compromised
74,host_047,compromised
74,host_048,compromised
74,host_049,compromised
75,host_000,compromised
75,host_001,compromised
75,host_002,compromised
75,host_003,compromised
75,host_004,compromised
75,host_005,compromised
75,host_006,compromised
75,host_007,compromised
75,host_008,compromised
75,host_009,benign
75,host_010,compromised
75,host_011,compromised
75,host_012,compromised
75,host_013,compromised
75,host_014,compromised
75,host_015,compromised
75,host_016,compromised
75,host_017,compromised
75,host_018,compromised
75,host_019,compromised
75,host_020,suspicious
75,host_021,compromised
75,host_022,compromised
75,host_023,compromised
75,host_024,compromised
75,host_025,compromised
75,host_026,compromised
75,host_027,compromised
75,host_028,compromised
75,host_029,compromised
75,host_030,compromised
75,host_031,compromised
75,host_032,compromised
75,host_033,benign
75,host_034,compromised
75,host_035,compromised
75,host_036,compromised
75,host_037,benign
75,host_038,compromised
75,host_039,compromised
75,host_040,compromised
75,host_041,compromised
75,host_042,compromised
75,host_043,compromised
75,host_044,compromised
75,host_045,compromised
75,host_046,compromised
75,host_047,compromised
75,host_048,compromised
75,host_049,compromised
76,host_000,compromised
76,host_001,compromised
76,host_002,compromised
76,host_003,compromised
76,host_004,compromised
76,host_005,compromised
76,host_006,compromised
76,host_007,compromised
76,host_008,compromised
76,host_009,benign
76,host_010,compromised
76,host_011,compromised
76,host_012,compromised
76,host_013,compromised
76,host_014,compromised
76,host_015,compromised
76,host_016,compromised
76,host_017,compromised
76,host_018,compromised
76,host_019,compromised
76,host_020,suspicious
76,host_021,compromised
76,host_022,compromised
76,host_023,compromised
76,host_024,compromised
76,host_025,compromised
76,host_026,compromised
76,host_027,compromised
76,host_028,compromised
76,host_029,compromised
76,host_030,compromised
76,host_031,compromised
76,host_032,compromised
76,host_033,benign
76,host_034,compromised
76,host_035,compromised
76,host_036,compromised
76,host_037,benign
76,host_038,compromised
76,host_039,compromised
76,host_040,compromised
76,host_041,compromised
76,host_042,compromised
76,host_043,compromised
76,host_044,compromised
76,host_045,compromised
76,host_046,compromised
76,host_047,compromised
76,host_048,compromised
76,host_049,compromised
77,host_000,compromised
77,host_001,compromised
77,host_002,compromised
77,host_003,compromised
77,host_004,compromised
77,host_005,compromised
77,host_006,compromised
77,host_007,compromised
77,host_008,compromised
77,host_009,benign
77,host_010,compromised
77,host_011,compromised
77,host_012,compromised
77,host_013,compromised
77,host_014,compromised
77,host_015,compromised
77,host_016,compromised
77,host_017,compromised
77,host_018,compromised
77,host_019,compromised
77,host_020,suspicious
77,host_021,compromised
77,host_022,compromised
77,host_023,compromised
77,host_024,compromised
77,host_025,compromised
77,host_026,compromised
77,host_027,compromised
77,host_028,compromised
77,host_029,compromised
77,host_030,compromised
77,host_031,compromised
77,host_032,compromised
77,host_033,benign
77,host_034,compromised
77,host_035,compromised
77,host_036,compromised
77,host_037,benign
77,host_038,compromised
77,host_039,compromised
77,host_040,compromised
77,host_041,compromised
77,host_042,compromised
77,host_043,compromised
77,host_044,compromised
77,host_045,compromised
77,host_046,compromised
77,host_047,compromised
77,host_048,compromised
77,host_049,compromised
78,host_000,compromised
78,host_001,compromised
78,host_002,compromised
78,host_003,compromised
78,host_004,compromised
78,host_005,compromised
78,host_006,compromised
78,host_007,compromised
78,host_008,compromised
78,host_009,benign
78,host_010,compromised
78,host_011,compromised
78,host_012,compromised
78,host_013,compromised
78,host_014,compromised
78,host_015,compromised
78,host_016,compromised
78,host_017,compromised
78,host_018,compromised
78,host_019,compromised
78,host_020,suspicious
78,host_021,compromised
78,host_022,compromised
78,host_023,compromised
78,host_024,compromised
78,host_025,compromised
78,host_026,compromised
78,host_027,compromised
78,host_028,compromised
78,host_029,compromised
78,host_030,compromised
78,host_031,compromised
78,host_032,compromised
78,host_033,benign
78,host_034,compromised
78,host_035,compromised
78,host_036,compromised
78,host_037,benign
78,host_038,compromised
78,host_039,compromised
78,host_040,compromised
78,host_041,compromised
78,host_042,compromised
78,host_043,compromised
78,host_044,compromised
78,host_045,compromised
78,host_046,compromised
78,host_047,compromised
78,host_048,compromised
78,host_049,compromised
79,host_000,compromised
79,host_001,compromised
79,host_002,compromised
79,host_003,compromised
79,host_004,compromised
79,host_005,compromised
79,host_006,compromised
79,host_007,compromised
79,host_008,compromised
79,host_009,benign
79,host_010,compromised
79,host_011,compromised
79,host_012,compromised
79,host_013,compromised
79,host_014,compromised
79,host_015,compromised
79,host_016,compromised
79,host_017,compromised
79,host_018,compromised
79,host_019,compromised
79,host_020,suspicious
79,host_021,compromised
79,host_022,compromised
79,host_023,compromised
79,host_024,compromised
79,host_025,compromised
79,host_026,compromised
79,host_027,compromised
79,host_028,compromised
79,host_029,compromised
79,host_030,compromised
79,host_031,compromised
79,host_032,compromised
79,host_033,benign
79,host_034,compromised
79,host_035,compromised
79,host_036,compromised
79,host_037,benign
79,host_038,compromised
79,host_039,compromised
79,host_040,compromised
79,host_041,compromised
79,host_042,compromised
79,host_043,compromised
79,host_044,compromised
79,host_045,compromised
79,host_046,compromised
79,host_047,compromised
79,host_048,compromised
79,host_049,compromised
80,host_000,compromised
80,host_001,compromised
80,host_002,compromised
80,host_003,compromised
80,host_004,compromised
80,host_005,compromised
80,host_006,compromised
80,host_007,compromised
80,host_008,compromised
80,host_009,benign
80,host_010,compromised
80,host_011,compromised
80,host_012,compromised
80,host_013,compromised
80,host_014,compromised
80,host_015,compromised
80,host_016,compromised
80,host_017,compromised
80,host_018,compromised
80,host_019,compromised
80,host_020,compromised
80,host_021,compromised
80,host_022,compromised
80,host_023,compromised
80,host_024,compromised
80,host_025,compromised
80,host_026,compromised
80,host_027,compromised
80,host_028,compromised
80,host_029,compromised
80,host_030,compromised
80,host_031,compromised
80,host_032,compromised
80,host_033,benign
80,host_034,compromised
80,host_035,compromised
80,host_036,compromised
80,host_037,benign
80,host_038,compromised
80,host_039,compromised
80,host_040,compromised
80,host_041,compromised
80,host_042,compromised
80,host_043,compromised
80,host_044,compromised
80,host_045,compromised
80,host_046,compromised
80,host_047,compromised
80,host_048,compromised
80,host_049,compromised
81,host_000,compromised
81,host_001,compromised
81,host_002,compromised
81,host_003,compromised
81,host_004,compromised
81,host_005,compromised
81,host_006,compromised
81,host_007,compromised
81,host_008,compromised
81,host_009,benign
81,host_010,compromised
81,host_011,compromised
81,host_012,compromised
81,host_013,compromised
81,host_014,compromised
81,host_015,compromised
81,host_016,compromised
81,host_017,compromised
81,host_018,compromised
81,host_019,compromised
81,host_020,compromised
81,host_021,compromised
81,host_022,compromised
81,host_023,compromised
81,host_024,compromised
81,host_025,compromised
81,host_026,compromised
81,host_027,compromised
81,host_028,compromised
81,host_029,compromised
81,host_030,compromised
81,host_031,compromised
81,host_032,compromised
81,host_033,benign
81,host_034,compromised
81,host_035,compromised
81,host_036,compromised
81,host_037,benign
81,host_038,compromised
81,host_039,compromised
81,host_040,compromised
81,host_041,compromised
81,host_042,compromised
81,host_043,compromised
81,host_044,compromised
81,host_045,compromised
81,host_046,compromised
81,host_047,compromised
81,host_048,compromised
81,host_049,compromised
82,host_000,compromised
82,host_001,compromised
82,host_002,compromised
82,host_003,compromised
82,host_004,compromised
82,host_005,compromised
82,host_006,compromised
82,host_007,compromised
82,host_008,compromised
82,host_009,benign
82,host_010,compromised
82,host_011,compromised
82,host_012,compromised
82,host_013,compromised
82,host_014,compromised
82,host_015,compromised
82,host_016,compromised
82,host_017,compromised
82,host_018,compromised
82,host_019,compromised
82,host_020,compromised
82,host_021,compromised
82,host_022,compromised
82,host_023,compromised
82,host_024,compromised
82,host_025,compromised
82,host_026,compromised
82,host_027,compromised
82,host_028,compromised
82,host_029,compromised
82,host_030,compromised
82,host_031,compromised
82,host_032,compromised
82,host_033,benign
82,host_034,compromised
82,host_035,compromised
82,host_036,compromised
82,host_037,benign
82,host_038,compromised
82,host_039,compromised
82,host_040,compromised
82,host_041,compromised
82,host_042,compromised
82,host_043,compromised
82,host_044,compromised
82,host_045,compromised
82,host_046,compromised
82,host_047,compromised
82,host_048,compromised
82,host_049,compromised
83,host_000,compromised
83,host_001,compromised
83,host_002,compromised
83,host_003,compromised
83,host_004,compromised
83,host_005,compromised
83,host_006,compromised
83,host_007,compromised
83,host_008,compromised
83,host_009,benign
83,host_010,compromised
83,host_011,compromised
83,host_012,compromised
83,host_013,compromised
83,host_014,compromised
83,host_015,compromised
83,host_016,compromised
83,host_017,compromised
83,host_018,compromised
83,host_019,compromised
83,host_020,compromised
83,host_021,compromised
83,host_022,compromised
83,host_023,compromised
83,host_024,compromised
83,host_025,compromised
83,host_026,compromised
83,host_027,compromised
83,host_028,compromised
83,host_029,compromised
83,host_030,compromised
83,host_031,compromised
83,host_032,compromised
83,host_033,benign
83,host_034,compromised
83,host_035,compromised
83,host_036,compromised
83,host_037,benign
83,host_038,compromised
83,host_039,compromised
83,host_040,compromised
83,host_041,compromised
83,host_042,compromised
83,host_043,compromised
83,host_044,compromised
83,host_045,compromised
83,host_046,compromised
83,host_047,compromised
83,host_048,compromised
83,host_049,compromised
84,host_000,compromised
84,host_001,compromised
84,host_002,compromised
84,host_003,compromised
84,host_004,compromised
84,host_005,compromised
84,host_006,compromised
84,host_007,compromised
84,host_008,compromised
84,host_009,benign
84,host_010,compromised
84,host_011,compromised
84,host_012,compromised
84,host_013,compromised
84,host_014,compromised
84,host_015,compromised
84,host_016,compromised
84,host_017,compromised
84,host_018,compromised
84,host_019,compromised
84,host_020,compromised
84,host_021,compromised
84,host_022,compromised
84,host_023,compromised
84,host_024,compromised
84,host_025,compromised
84,host_026,compromised
84,host_027,compromised
84,host_028,compromised
84,host_029,compromised
84,host_030,compromised
84,host_031,compromised
84,host_032,compromised
84,host_033,benign
84,host_034,compromised
84,host_035,compromised
84,host_036,compromised
84,host_037,benign
84,host_038,compromised
84,host_039,compromised
84,host_040,compromised
84,host_041,compromised
84,host_042,compromised
84,host_043,compromised
84,host_044,compromised
84,host_045,compromised
84,host_046,compromised
84,host_047,compromised
84,host_048,compromised
84,host_049,compromised
85,host_000,compromised
85,host_001,compromised
85,host_002,compromised
85,host_003,compromised
85,host_004,compromised
85,host_005,compromised
85,host_006,compromised
85,host_007,compromised
85,host_008,compromised
85,host_009,benign
85,host_010,compromised
85,host_011,compromised
85,host_012,compromised
85,host_013,compromised
85,host_014,compromised
85,host_015,compromised
85,host_016,compromised
85,host_017,compromised
85,host_018,compromised
85,host_019,compromised
85,host_020,compromised
85,host_021,compromised
85,host_022,compromised
85,host_023,compromised
85,host_024,compromised
85,host_025,compromised
85,host_026,compromised
85,host_027,compromised
85,host_028,compromised
85,host_029,compromised
85,host_030,compromised
85,host_031,compromised
85,host_032,compromised
85,host_033,benign
85,host_034,compromised
85,host_035,compromised
85,host_036,compromised
85,host_037,benign
85,host_038,compromised
85,host_039,compromised
