event_id,time,host_id,event_type,event_score,source_state,is_true_signal
event_000855,50,host_041,auth_alert,0.8016874327357064,compromised,True
event_000856,50,host_043,auth_alert,0.48606725433473724,suspicious,True
event_000857,50,host_045,network_alert,0.9373188471042004,compromised,True
event_000858,50,host_046,network_alert,0.8606295749761511,compromised,True
event_000859,50,host_047,endpoint_alert,0.9098910472516736,compromised,True
event_000860,51,host_001,network_alert,0.9277417794537218,compromised,True
event_000861,51,host_002,auth_alert,0.7538043928316602,compromised,True
event_000862,51,host_004,network_alert,0.6027922928444198,compromised,True
event_000863,51,host_006,auth_alert,0.9407106266160249,compromised,True
event_000864,51,host_007,network_alert,0.6822279372995304,compromised,True
event_000865,51,host_010,auth_alert,0.6284702445785981,compromised,True
event_000866,51,host_011,network_alert,0.7531258418727922,compromised,True
event_000867,51,host_012,endpoint_alert,0.8025554298188151,compromised,True
event_000868,51,host_014,network_alert,0.978978082167721,compromised,True
event_000869,51,host_015,auth_alert,0.6477375173096288,compromised,True
event_000870,51,host_017,network_alert,0.8384295142408055,compromised,True
event_000871,51,host_018,network_alert,0.6982641509986561,compromised,True
event_000872,51,host_020,endpoint_alert,0.3304271453137337,benign,False
event_000873,51,host_025,endpoint_alert,0.6223878289476054,compromised,True
event_000874,51,host_027,auth_alert,0.881749786503331,compromised,True
event_000875,51,host_030,network_alert,0.6256956028991321,compromised,True
event_000876,51,host_031,network_alert,0.626718232654493,compromised,True
event_000877,51,host_032,auth_alert,0.7942826909856927,compromised,True
event_000878,51,host_034,auth_alert,0.8160478049189208,compromised,True
event_000879,51,host_035,network_alert,0.960861447507165,compromised,True
event_000880,51,host_038,network_alert,0.6695032099149393,compromised,True
event_000881,51,host_039,endpoint_alert,0.6197419514280612,compromised,True
event_000882,51,host_043,endpoint_alert,0.8818423387171452,compromised,True
event_000883,51,host_044,endpoint_alert,0.8505975645020817,compromised,True
event_000884,51,host_047,endpoint_alert,0.8237328975360374,compromised,True
event_000885,51,host_048,endpoint_alert,0.7079222102076127,compromised,True
event_000886,51,host_049,endpoint_alert,0.6629405707846913,compromised,True
event_000887,52,host_000,auth_alert,0.874966070969072,compromised,True
event_000888,52,host_001,network_alert,0.6099595554885473,compromised,True
event_000889,52,host_002,endpoint_alert,0.6855290797943445,compromised,True
event_000890,52,host_006,auth_alert,0.8736533700751967,compromised,True
event_000891,52,host_007,endpoint_alert,0.8889123994732259,compromised,True
event_000892,52,host_008,endpoint_alert,0.7365488329060877,compromised,True
event_000893,52,host_010,network_alert,0.6596643031776809,compromised,True
event_000894,52,host_014,endpoint_alert,0.7779683422608892,compromised,True
event_000895,52,host_015,network_alert,0.7427302694089069,compromised,True
event_000896,52,host_017,endpoint_alert,0.6198671641121027,compromised,True
event_000897,52,host_019,endpoint_alert,0.8945886358334216,compromised,True
event_000898,52,host_021,auth_alert,0.7940510400611609,compromised,True
event_000899,52,host_022,auth_alert,0.8331656963321221,compromised,True
event_000900,52,host_024,endpoint_alert,0.6709635627145201,compromised,True
event_000901,52,host_025,endpoint_alert,0.6113362010449344,compromised,True
event_000902,52,host_026,network_alert,0.9159176078355508,compromised,True
event_000903,52,host_027,endpoint_alert,0.8155970124253422,compromised,True
event_000904,52,host_029,endpoint_alert,0.7146784648233323,compromised,True
event_000905,52,host_030,endpoint_alert,0.9336072351034427,compromised,True
event_000906,52,host_032,endpoint_alert,0.7449125826033028,compromised,True
event_000907,52,host_034,auth_alert,0.9200520542100411,compromised,True
event_000908,52,host_038,endpoint_alert,0.656611573188218,compromised,True
event_000909,52,host_039,auth_alert,0.9133109757229121,compromised,True
event_000910,52,host_041,endpoint_alert,0.9683544777054628,compromised,True
event_000911,52,host_042,auth_alert,0.36621260061801203,suspicious,True
event_000912,52,host_045,network_alert,0.7058742924991055,compromised,True
event_000913,52,host_046,auth_alert,0.7883485103389518,compromised,True
event_000914,52,host_048,endpoint_alert,0.9148288403418079,compromised,True
event_000915,53,host_000,endpoint_alert,0.9003570419713176,compromised,True
event_000916,53,host_001,network_alert,0.706476344017799,compromised,True
event_000917,53,host_003,auth_alert,0.5134479735759471,suspicious,True
event_000918,53,host_004,network_alert,0.9785283579026707,compromised,True
event_000919,53,host_005,auth_alert,0.4430392840892303,suspicious,True
event_000920,53,host_006,endpoint_alert,0.9253541239963983,compromised,True
event_000921,53,host_008,endpoint_alert,0.8348680585327537,compromised,True
event_000922,53,host_010,endpoint_alert,0.7564291641492997,compromised,True
event_000923,53,host_011,network_alert,0.7221322584541412,compromised,True
event_000924,53,host_012,endpoint_alert,0.9334222901022277,compromised,True
event_000925,53,host_013,auth_alert,0.714121474266746,compromised,True
event_000926,53,host_014,endpoint_alert,0.8900110913101926,compromised,True
event_000927,53,host_015,auth_alert,0.757243927755976,compromised,True
event_000928,53,host_019,network_alert,0.8589280234154673,compromised,True
event_000929,53,host_021,network_alert,0.7205058515125525,compromised,True
event_000930,53,host_024,auth_alert,0.8531625228160443,compromised,True
event_000931,53,host_026,endpoint_alert,0.6184936328395173,compromised,True
event_000932,53,host_027,network_alert,0.7875191731564262,compromised,True
event_000933,53,host_028,endpoint_alert,0.9724048050790844,compromised,True
event_000934,53,host_029,network_alert,0.7078280764062548,compromised,True
event_000935,53,host_030,endpoint_alert,0.6006197220993487,compromised,True
event_000936,53,host_032,network_alert,0.8925050635932468,compromised,True
event_000937,53,host_034,network_alert,0.97625533334119,compromised,True
event_000938,53,host_035,endpoint_alert,0.909140088840605,compromised,True
event_000939,53,host_036,endpoint_alert,0.8869100234502197,compromised,True
event_000940,53,host_038,endpoint_alert,0.7153083010088818,compromised,True
event_000941,53,host_040,auth_alert,0.6394674748589317,suspicious,True
event_000942,53,host_041,network_alert,0.6300462873998232,compromised,True
event_000943,53,host_043,endpoint_alert,0.9004285658411281,compromised,True
event_000944,53,host_048,network_alert,0.8446281852357957,compromised,True
event_000945,54,host_000,endpoint_alert,0.8773311900042455,compromised,True
event_000946,54,host_001,endpoint_alert,0.9716562413541422,compromised,True
event_000947,54,host_002,auth_alert,0.7259562751529722,compromised,True
event_000948,54,host_003,endpoint_alert,0.9507455704381459,compromised,True
event_000949,54,host_007,network_alert,0.6827633673837197,compromised,True
event_000950,54,host_008,network_alert,0.9283726971918023,compromised,True
event_000951,54,host_011,endpoint_alert,0.708974200088912,compromised,True
event_000952,54,host_012,endpoint_alert,0.769706742244653,compromised,True
event_000953,54,host_013,endpoint_alert,0.9566720548938341,compromised,True
event_000954,54,host_014,network_alert,0.641523043092447,compromised,True
event_000955,54,host_015,network_alert,0.7257498963294973,compromised,True
event_000956,54,host_017,endpoint_alert,0.7699356066709433,compromised,True
event_000957,54,host_018,endpoint_alert,0.8464346733939524,compromised,True
event_000958,54,host_019,endpoint_alert,0.8621057470573804,compromised,True
event_000959,54,host_021,endpoint_alert,0.6003519205579338,compromised,True
event_000960,54,host_022,auth_alert,0.703717128474462,compromised,True
event_000961,54,host_025,endpoint_alert,0.7762077412620495,compromised,True
event_000962,54,host_028,auth_alert,0.758358256479737,compromised,True
event_000963,54,host_031,endpoint_alert,0.6591565749075429,compromised,True
event_000964,54,host_034,auth_alert,0.8201165944399272,compromised,True
event_000965,54,host_035,network_alert,0.7293308962920273,compromised,True
event_000966,54,host_038,endpoint_alert,0.6132680008926437,compromised,True
event_000967,54,host_039,endpoint_alert,0.654067531851505,compromised,True
event_000968,54,host_040,auth_alert,0.6294696362193571,compromised,True
event_000969,54,host_043,network_alert,0.8801176637525351,compromised,True
event_000970,54,host_045,endpoint_alert,0.7721712059077344,compromised,True
event_000971,54,host_048,endpoint_alert,0.876265981681981,compromised,True
event_000972,55,host_000,endpoint_alert,0.7520805680471073,compromised,True
event_000973,55,host_001,endpoint_alert,0.8947758093284656,compromised,True
event_000974,55,host_003,endpoint_alert,0.7419645824595087,compromised,True
event_000975,55,host_004,endpoint_alert,0.6328500170421464,compromised,True
event_000976,55,host_006,endpoint_alert,0.9015595447688104,compromised,True
event_000977,55,host_007,endpoint_alert,0.9424489393144728,compromised,True
event_000978,55,host_008,auth_alert,0.7310111537070626,compromised,True
event_000979,55,host_010,auth_alert,0.7697826109824162,compromised,True
event_000980,55,host_011,endpoint_alert,0.8327292958291437,compromised,True
event_000981,55,host_012,endpoint_alert,0.9056251964554782,compromised,True
event_000982,55,host_013,endpoint_alert,0.7558112912099185,compromised,True
event_000983,55,host_014,network_alert,0.7304394528705457,compromised,True
event_000984,55,host_015,network_alert,0.8834588552556096,compromised,True
event_000985,55,host_017,auth_alert,0.8425691862476719,compromised,True
event_000986,55,host_018,endpoint_alert,0.8960726358305721,compromised,True
event_000987,55,host_019,auth_alert,0.6138441399777472,compromised,True
event_000988,55,host_021,network_alert,0.6421056701124029,compromised,True
event_000989,55,host_022,endpoint_alert,0.7383611776519505,compromised,True
event_000990,55,host_025,endpoint_alert,0.975987164545903,compromised,True
event_000991,55,host_026,network_alert,0.7906314999848836,compromised,True
event_000992,55,host_027,network_alert,0.7927831122453664,compromised,True
event_000993,55,host_028,endpoint_alert,0.8503503713906199,compromised,True
event_000994,55,host_029,endpoint_alert,0.8695769077233034,compromised,True
event_000995,55,host_030,endpoint_alert,0.6016723503233492,compromised,True
event_000996,55,host_031,auth_alert,0.6284994259336352,compromised,True
event_000997,55,host_032,auth_alert,0.7047528648391231,compromised,True
event_000998,55,host_034,network_alert,0.9481947728876928,compromised,True
event_000999,55,host_035,network_alert,0.9298465718843584,compromised,True
event_001000,55,host_036,network_alert,0.6519960779214999,compromised,True
event_001001,55,host_038,auth_alert,0.7042073325083409,compromised,True
event_001002,55,host_040,auth_alert,0.6712619496974391,compromised,True
event_001003,55,host_041,network_alert,0.8880406707506716,compromised,True
event_001004,55,host_043,auth_alert,0.7757995214034378,compromised,True
event_001005,55,host_046,endpoint_alert,0.7657736779595626,compromised,True
event_001006,55,host_047,endpoint_alert,0.8587673080475604,compromised,True
event_001007,55,host_048,network_alert,0.7626507090010407,compromised,True
event_001008,55,host_049,endpoint_alert,0.7902306060805292,compromised,True
event_001009,56,host_000,endpoint_alert,0.8715297973426313,compromised,True
event_001010,56,host_001,endpoint_alert,0.8675322637853008,compromised,True
event_001011,56,host_002,endpoint_alert,0.6679914185494509,compromised,True
event_001012,56,host_003,network_alert,0.9454097421089559,compromised,True
event_001013,56,host_004,endpoint_alert,0.8592700930906979,compromised,True
event_001014,56,host_006,network_alert,0.6280044162125692,compromised,True
event_001015,56,host_007,auth_alert,0.6592831721744536,compromised,True
event_001016,56,host_010,endpoint_alert,0.7500395392262402,compromised,True
event_001017,56,host_011,auth_alert,0.8492478755500746,compromised,True
event_001018,56,host_012,network_alert,0.6766414450465723,compromised,True
event_001019,56,host_015,auth_alert,0.9608376528483907,compromised,True
event_001020,56,host_017,auth_alert,0.7059098686114091,compromised,True
event_001021,56,host_018,network_alert,0.703146978674463,compromised,True
event_001022,56,host_021,endpoint_alert,0.6903883338466755,compromised,True
event_001023,56,host_022,endpoint_alert,0.7646995070932325,compromised,True
event_001024,56,host_025,endpoint_alert,0.8106794470294717,compromised,True
event_001025,56,host_026,endpoint_alert,0.7472502035047319,compromised,True
event_001026,56,host_027,auth_alert,0.8267981871291696,compromised,True
event_001027,56,host_028,endpoint_alert,0.9267430216089029,compromised,True
event_001028,56,host_030,endpoint_alert,0.7496572073503085,compromised,True
event_001029,56,host_032,endpoint_alert,0.7680003919311764,compromised,True
event_001030,56,host_035,endpoint_alert,0.7924221464048937,compromised,True
event_001031,56,host_038,endpoint_alert,0.6683568565869605,compromised,True
event_001032,56,host_041,network_alert,0.646242309202154,compromised,True
event_001033,56,host_043,auth_alert,0.7769312338026346,compromised,True
event_001034,56,host_044,network_alert,0.7231122277656902,compromised,True
event_001035,56,host_049,endpoint_alert,0.6611600209609736,compromised,True
event_001036,57,host_000,network_alert,0.7802652105063198,compromised,True
event_001037,57,host_001,endpoint_alert,0.7842848950925737,compromised,True
event_001038,57,host_003,network_alert,0.839319354395469,compromised,True
event_001039,57,host_005,endpoint_alert,0.6584194062057599,compromised,True
event_001040,57,host_006,network_alert,0.8400339865203756,compromised,True
event_001041,57,host_007,network_alert,0.620273373291169,compromised,True
event_001042,57,host_008,network_alert,0.8019717981002444,compromised,True
event_001043,57,host_010,network_alert,0.8491257714350091,compromised,True
event_001044,57,host_012,network_alert,0.6904057569324457,compromised,True
event_001045,57,host_014,endpoint_alert,0.9262957857838684,compromised,True
event_001046,57,host_015,endpoint_alert,0.8715632612480302,compromised,True
event_001047,57,host_016,auth_alert,0.7848162008413152,compromised,True
event_001048,57,host_017,endpoint_alert,0.6035107901390347,compromised,True
event_001049,57,host_018,endpoint_alert,0.6118392081141347,compromised,True
event_001050,57,host_019,endpoint_alert,0.6269041792739903,compromised,True
event_001051,57,host_022,endpoint_alert,0.7767387328163564,compromised,True
event_001052,57,host_023,network_alert,0.9473217880713677,compromised,True
event_001053,57,host_025,endpoint_alert,0.6610366544276239,compromised,True
event_001054,57,host_026,endpoint_alert,0.8405801800845615,compromised,True
event_001055,57,host_027,network_alert,0.6391777986324177,compromised,True
event_001056,57,host_028,network_alert,0.8674325269510988,compromised,True
event_001057,57,host_029,endpoint_alert,0.6849467583189086,compromised,True
event_001058,57,host_030,endpoint_alert,0.7342113752939651,compromised,True
event_001059,57,host_031,endpoint_alert,0.851912526213035,compromised,True
event_001060,57,host_034,endpoint_alert,0.8941291526771261,compromised,True
event_001061,57,host_038,endpoint_alert,0.6776589636246948,compromised,True
event_001062,57,host_040,endpoint_alert,0.792487015762742,compromised,True
event_001063,57,host_041,endpoint_alert,0.7662289481899685,compromised,True
event_001064,57,host_045,endpoint_alert,0.8314954998120605,compromised,True
event_001065,57,host_046,endpoint_alert,0.8249610972305707,compromised,True
event_001066,57,host_047,auth_alert,0.9236238939927645,compromised,True
event_001067,57,host_048,endpoint_alert,0.8336953499208651,compromised,True
event_001068,57,host_049,network_alert,0.6722363932643824,compromised,True
event_001069,58,host_002,auth_alert,0.7201684298707693,compromised,True
event_001070,58,host_003,endpoint_alert,0.9795787885266808,compromised,True
event_001071,58,host_004,network_alert,0.6604647438943796,compromised,True
event_001072,58,host_006,endpoint_alert,0.8122543453718044,compromised,True
event_001073,58,host_007,network_alert,0.7043805024187153,compromised,True
event_001074,58,host_008,endpoint_alert,0.8290034478837983,compromised,True
event_001075,58,host_010,auth_alert,0.7147794785780237,compromised,True
event_001076,58,host_011,network_alert,0.7949226911942943,compromised,True
event_001077,58,host_012,endpoint_alert,0.7049735335928864,compromised,True
event_001078,58,host_013,endpoint_alert,0.7305854517773104,compromised,True
event_001079,58,host_014,endpoint_alert,0.9740393244770987,compromised,True
event_001080,58,host_015,endpoint_alert,0.6568144610059488,compromised,True
event_001081,58,host_016,network_alert,0.6662956146290183,compromised,True
event_001082,58,host_017,endpoint_alert,0.6196002268736998,compromised,True
event_001083,58,host_019,network_alert,0.7581991257180841,compromised,True
event_001084,58,host_021,endpoint_alert,0.8883684112985288,compromised,True
event_001085,58,host_022,endpoint_alert,0.9780328058974049,compromised,True
event_001086,58,host_023,endpoint_alert,0.8445156489783717,compromised,True
event_001087,58,host_026,endpoint_alert,0.6086640940784884,compromised,True
event_001088,58,host_027,network_alert,0.7712051260944306,compromised,True
event_001089,58,host_028,endpoint_alert,0.7937957932145085,compromised,True
event_001090,58,host_030,endpoint_alert,0.8862800733012073,compromised,True
event_001091,58,host_032,network_alert,0.8285576633663022,compromised,True
event_001092,58,host_034,endpoint_alert,0.8365992761507016,compromised,True
event_001093,58,host_035,endpoint_alert,0.8106332914062472,compromised,True
event_001094,58,host_036,auth_alert,0.7670030712999791,compromised,True
event_001095,58,host_040,auth_alert,0.6834115773603704,compromised,True
event_001096,58,host_041,network_alert,0.790013761676303,compromised,True
event_001097,58,host_042,auth_alert,0.3909563782491394,suspicious,True
event_001098,58,host_044,endpoint_alert,0.721208445181404,compromised,True
event_001099,58,host_046,network_alert,0.9404433368308359,compromised,True
event_001100,58,host_047,network_alert,0.7051852492085978,compromised,True
event_001101,58,host_049,endpoint_alert,0.6825860848201721,compromised,True
event_001102,59,host_000,auth_alert,0.7234058042475071,compromised,True
event_001103,59,host_001,endpoint_alert,0.7146723334374084,compromised,True
event_001104,59,host_004,endpoint_alert,0.8465618349175721,compromised,True
event_001105,59,host_006,network_alert,0.6471770049060577,compromised,True
event_001106,59,host_007,network_alert,0.8377594602989425,compromised,True
event_001107,59,host_010,auth_alert,0.6730034052147003,compromised,True
event_001108,59,host_011,endpoint_alert,0.8007594703159371,compromised,True
event_001109,59,host_013,auth_alert,0.8560786386749021,compromised,True
event_001110,59,host_014,network_alert,0.6086085153290162,compromised,True
event_001111,59,host_015,network_alert,0.8175460387997364,compromised,True
event_001112,59,host_016,endpoint_alert,0.6465153621375774,compromised,True
event_001113,59,host_021,network_alert,0.8062922294762195,compromised,True
event_001114,59,host_022,auth_alert,0.6646875142252425,compromised,True
event_001115,59,host_023,auth_alert,0.6074931987243646,compromised,True
event_001116,59,host_024,network_alert,0.6277253096408516,compromised,True
event_001117,59,host_025,endpoint_alert,0.6931381072873124,compromised,True
event_001118,59,host_028,endpoint_alert,0.7425431881687167,compromised,True
event_001119,59,host_029,endpoint_alert,0.646615918452554,compromised,True
event_001120,59,host_030,endpoint_alert,0.6375306459311536,compromised,True
event_001121,59,host_031,endpoint_alert,0.7680672987466027,compromised,True
event_001122,59,host_032,auth_alert,0.6733302878717806,compromised,True
event_001123,59,host_036,endpoint_alert,0.8707428878287493,compromised,True
event_001124,59,host_038,auth_alert,0.7662925184489193,compromised,True
event_001125,59,host_039,auth_alert,0.7114439274952089,compromised,True
event_001126,59,host_040,endpoint_alert,0.7750892811908806,compromised,True
event_001127,59,host_043,auth_alert,0.9123107759015061,compromised,True
event_001128,59,host_044,auth_alert,0.698086169866832,compromised,True
event_001129,59,host_048,endpoint_alert,0.7621212990706913,compromised,True
event_001130,59,host_049,endpoint_alert,0.8223261273152845,compromised,True
event_001131,60,host_000,network_alert,0.7400179172580269,compromised,True
event_001132,60,host_001,endpoint_alert,0.9305455515903988,compromised,True
event_001133,60,host_003,network_alert,0.9325918875005509,compromised,True
event_001134,60,host_006,network_alert,0.8193888211689367,compromised,True
event_001135,60,host_008,network_alert,0.9638851249937852,compromised,True
event_001136,60,host_011,auth_alert,0.6426687673240906,compromised,True
event_001137,60,host_013,endpoint_alert,0.8312111405216279,compromised,True
event_001138,60,host_014,endpoint_alert,0.9278123677861746,compromised,True
event_001139,60,host_017,network_alert,0.6917358251905392,compromised,True
event_001140,60,host_018,auth_alert,0.81052741078687,compromised,True
event_001141,60,host_019,network_alert,0.7274694518607192,compromised,True
event_001142,60,host_020,endpoint_alert,0.3496086477561148,benign,False
event_001143,60,host_021,auth_alert,0.7070714439740142,compromised,True
event_001144,60,host_022,endpoint_alert,0.7318448096396614,compromised,True
event_001145,60,host_023,endpoint_alert,0.7505023990177887,compromised,True
event_001146,60,host_024,network_alert,0.7546166647676443,compromised,True
event_001147,60,host_025,auth_alert,0.8409896218501698,compromised,True
event_001148,60,host_027,auth_alert,0.6556281349767588,compromised,True
event_001149,60,host_028,network_alert,0.7663519794848936,compromised,True
event_001150,60,host_029,network_alert,0.8821762434671475,compromised,True
event_001151,60,host_030,auth_alert,0.7359678123178354,compromised,True
event_001152,60,host_035,endpoint_alert,0.6160889912314869,compromised,True
event_001153,60,host_038,auth_alert,0.8748956112017346,compromised,True
event_001154,60,host_041,network_alert,0.886200047227933,compromised,True
event_001155,60,host_046,endpoint_alert,0.7382189122325782,compromised,True
event_001156,60,host_048,auth_alert,0.6540306849457103,compromised,True
event_001157,61,host_002,network_alert,0.9147255103794422,compromised,True
event_001158,61,host_003,auth_alert,0.9788700174228857,compromised,True
event_001159,61,host_004,endpoint_alert,0.8470806641890494,compromised,True
event_001160,61,host_006,network_alert,0.6822318340468809,compromised,True
event_001161,61,host_008,endpoint_alert,0.8976971246169108,compromised,True
event_001162,61,host_010,network_alert,0.6326796092212821,compromised,True
event_001163,61,host_011,endpoint_alert,0.9534691329230128,compromised,True
event_001164,61,host_012,endpoint_alert,0.9717806844445411,compromised,True
event_001165,61,host_013,endpoint_alert,0.7564248404173349,compromised,True
event_001166,61,host_014,endpoint_alert,0.8613780827732093,compromised,True
event_001167,61,host_015,endpoint_alert,0.6764577092878317,compromised,True
event_001168,61,host_016,auth_alert,0.8100453967475385,compromised,True
event_001169,61,host_018,auth_alert,0.6860721211338466,compromised,True
event_001170,61,host_022,auth_alert,0.8763772526584238,compromised,True
event_001171,61,host_023,auth_alert,0.9647781193508714,compromised,True
event_001172,61,host_024,endpoint_alert,0.7462219612983687,compromised,True
event_001173,61,host_025,network_alert,0.6023143062765481,compromised,True
event_001174,61,host_027,network_alert,0.9106080242182646,compromised,True
event_001175,61,host_029,endpoint_alert,0.7683073439831694,compromised,True
event_001176,61,host_031,network_alert,0.6349022461104112,compromised,True
event_001177,61,host_035,auth_alert,0.9085129220232092,compromised,True
event_001178,61,host_039,network_alert,0.7337754014164999,compromised,True
event_001179,61,host_040,endpoint_alert,0.6022230086159708,compromised,True
event_001180,61,host_041,network_alert,0.6663299057586031,compromised,True
event_001181,61,host_043,auth_alert,0.8454600769484164,compromised,True
event_001182,61,host_044,auth_alert,0.8604197921193121,compromised,True
event_001183,61,host_045,auth_alert,0.8811785540090891,compromised,True
event_001184,61,host_046,network_alert,0.9025365282861745,compromised,True
event_001185,61,host_047,endpoint_alert,0.636717686568198,compromised,True
event_001186,61,host_048,auth_alert,0.958902725402644,compromised,True
event_001187,61,host_049,endpoint_alert,0.6487507412633018,compromised,True
event_001188,62,host_000,endpoint_alert,0.8177765337097761,compromised,True
event_001189,62,host_002,auth_alert,0.7331394959916802,compromised,True
event_001190,62,host_003,network_alert,0.9467813681249747,compromised,True
event_001191,62,host_005,endpoint_alert,0.8834363616721088,compromised,True
event_001192,62,host_006,endpoint_alert,0.690114288012615,compromised,True
event_001193,62,host_007,network_alert,0.6951934337138181,compromised,True
event_001194,62,host_010,endpoint_alert,0.6650578780525017,compromised,True
event_001195,62,host_011,auth_alert,0.8378985733532557,compromised,True
event_001196,62,host_013,auth_alert,0.752009498398077,compromised,True
event_001197,62,host_015,auth_alert,0.8041311186442727,compromised,True
event_001198,62,host_016,endpoint_alert,0.6418610265002628,compromised,True
event_001199,62,host_018,auth_alert,0.6553214229988495,compromised,True
event_001200,62,host_019,endpoint_alert,0.6948317291700913,compromised,True
event_001201,62,host_022,network_alert,0.7164115701275282,compromised,True
event_001202,62,host_023,network_alert,0.9080130318449081,compromised,True
event_001203,62,host_024,network_alert,0.797149414678444,compromised,True
event_001204,62,host_025,network_alert,0.8858227254084874,compromised,True
event_001205,62,host_026,endpoint_alert,0.7403682849375229,compromised,True
event_001206,62,host_027,network_alert,0.8088590489076779,compromised,True
event_001207,62,host_028,endpoint_alert,0.809243755111373,compromised,True
event_001208,62,host_029,network_alert,0.8362339967558082,compromised,True
event_001209,62,host_031,endpoint_alert,0.6244526132264732,compromised,True
event_001210,62,host_032,auth_alert,0.8515935419376645,compromised,True
event_001211,62,host_034,endpoint_alert,0.8547385114550244,compromised,True
event_001212,62,host_035,network_alert,0.7382617767896835,compromised,True
event_001213,62,host_036,auth_alert,0.954443508882834,compromised,True
event_001214,62,host_039,auth_alert,0.9341105231819915,compromised,True
event_001215,62,host_040,auth_alert,0.790468612019985,compromised,True
event_001216,62,host_042,auth_alert,0.9732477152349424,compromised,True
event_001217,62,host_047,endpoint_alert,0.8724442664399001,compromised,True
event_001218,63,host_000,endpoint_alert,0.7860209437455814,compromised,True
event_001219,63,host_001,endpoint_alert,0.9006305868766283,compromised,True
event_001220,63,host_002,auth_alert,0.8165391575281632,compromised,True
event_001221,63,host_003,network_alert,0.7572142359923917,compromised,True
event_001222,63,host_004,endpoint_alert,0.8020294428181765,compromised,True
event_001223,63,host_005,network_alert,0.9459566891360177,compromised,True
event_001224,63,host_006,endpoint_alert,0.6218712936587028,compromised,True
event_001225,63,host_007,endpoint_alert,0.8694365794890861,compromised,True
event_001226,63,host_008,network_alert,0.7090196530562792,compromised,True
event_001227,63,host_010,endpoint_alert,0.7673718911821813,compromised,True
event_001228,63,host_012,auth_alert,0.7683053559019153,compromised,True
event_001229,63,host_013,endpoint_alert,0.8335342976921991,compromised,True
event_001230,63,host_014,endpoint_alert,0.8792428685142759,compromised,True
event_001231,63,host_016,endpoint_alert,0.7600839530095791,compromised,True
event_001232,63,host_017,endpoint_alert,0.627029223613725,compromised,True
event_001233,63,host_018,endpoint_alert,0.6997775352408588,compromised,True
event_001234,63,host_021,endpoint_alert,0.9028491289278768,compromised,True
event_001235,63,host_023,endpoint_alert,0.6864685701514055,compromised,True
event_001236,63,host_024,auth_alert,0.7651496279650718,compromised,True
event_001237,63,host_025,network_alert,0.7690623108273961,compromised,True
event_001238,63,host_026,endpoint_alert,0.7097215933911251,compromised,True
event_001239,63,host_027,network_alert,0.903796997322242,compromised,True
event_001240,63,host_028,network_alert,0.7590416952739282,compromised,True
event_001241,63,host_029,endpoint_alert,0.6494176472322492,compromised,True
event_001242,63,host_030,endpoint_alert,0.6977139741136545,compromised,True
event_001243,63,host_034,network_alert,0.7374401765084171,compromised,True
event_001244,63,host_035,endpoint_alert,0.9434404690696288,compromised,True
event_001245,63,host_036,endpoint_alert,0.8866838538062525,compromised,True
event_001246,63,host_039,auth_alert,0.8219383750539121,compromised,True
event_001247,63,host_040,auth_alert,0.6265386651475312,compromised,True
event_001248,63,host_041,network_alert,0.9389750160928243,compromised,True
event_001249,63,host_042,auth_alert,0.8030792018519014,compromised,True
event_001250,63,host_045,auth_alert,0.9422590459096524,compromised,True
event_001251,63,host_047,network_alert,0.636940802358277,compromised,True
event_001252,63,host_048,network_alert,0.8037980363314841,compromised,True
event_001253,63,host_049,network_alert,0.9189353573857464,compromised,True
event_001254,64,host_000,endpoint_alert,0.8934616132188341,compromised,True
event_001255,64,host_001,network_alert,0.8606980517660683,compromised,True
event_001256,64,host_002,auth_alert,0.9139733360557956,compromised,True
event_001257,64,host_004,auth_alert,0.8900870805744477,compromised,True
event_001258,64,host_005,auth_alert,0.9377502635436717,compromised,True
event_001259,64,host_011,endpoint_alert,0.936832159293253,compromised,True
event_001260,64,host_014,network_alert,0.8328420195461242,compromised,True
event_001261,64,host_017,network_alert,0.8433294360273039,compromised,True
event_001262,64,host_021,auth_alert,0.962511709261492,compromised,True
event_001263,64,host_024,endpoint_alert,0.8886756275154385,compromised,True
event_001264,64,host_026,endpoint_alert,0.6542904550455259,compromised,True
event_001265,64,host_027,endpoint_alert,0.6202012452591965,compromised,True
event_001266,64,host_028,network_alert,0.8829654663965829,compromised,True
event_001267,64,host_030,endpoint_alert,0.7361947711507963,compromised,True
event_001268,64,host_031,endpoint_alert,0.8835838289131623,compromised,True
event_001269,64,host_034,endpoint_alert,0.6849089543573388,compromised,True
event_001270,64,host_035,network_alert,0.8086128840953474,compromised,True
event_001271,64,host_040,network_alert,0.6925560512061115,compromised,True
event_001272,64,host_045,network_alert,0.8624678289480942,compromised,True
event_001273,64,host_046,auth_alert,0.8933304116551631,compromised,True
event_001274,64,host_047,endpoint_alert,0.9447594805225547,compromised,True
event_001275,64,host_049,endpoint_alert,0.8299928571106823,compromised,True
event_001276,65,host_001,endpoint_alert,0.8762222670085891,compromised,True
event_001277,65,host_004,network_alert,0.7952289713616422,compromised,True
event_001278,65,host_005,endpoint_alert,0.8722852737207383,compromised,True
event_001279,65,host_006,network_alert,0.7140942812791345,compromised,True
event_001280,65,host_007,endpoint_alert,0.7558191950524714,compromised,True
event_001281,65,host_011,endpoint_alert,0.6601972111101556,compromised,True
event_001282,65,host_013,endpoint_alert,0.90089534041398,compromised,True
event_001283,65,host_015,endpoint_alert,0.8482784289091521,compromised,True
