timestamp,host,event_type,severity,observed_state
2020-08-07T14:33:00.913Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:00.913Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:00.913Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:00.913Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:00.913Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:00.913Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:00.913Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:00.913Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:00.913Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:00.914Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:00.914Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:00.914Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:00.914Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:00.914Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:00.914Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:00.914Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:00.914Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:00.914Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:00.915Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:00.915Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:00.915Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:00.915Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:00.915Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:00.915Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:00.915Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:00.915Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:00.915Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:00.915Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:00.915Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:00.915Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:00.915Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:00.927Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:00.927Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:00.927Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:00.927Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:00.927Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:00.927Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:00.928Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:00.928Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:00.928Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:00.928Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:00.928Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:00.929Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:00.929Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:00.930Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:00.930Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:00.931Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:00.932Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:00.932Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:00.932Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:00.933Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:00.934Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:00.934Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:00.934Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:00.935Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:00.935Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:00.936Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:00.937Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:00.937Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:00.938Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:00.939Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:00.939Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:00.959Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:00.959Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:00.959Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:00.959Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:00.959Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:00.959Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:00.959Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:00.959Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:00.959Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:00.959Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:00.959Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:00.959Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:00.959Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:00.959Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:00.959Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:00.960Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:00.960Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:00.960Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:00.960Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:00.960Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:00.960Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:00.960Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:00.960Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:00.960Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:00.960Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:00.960Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:00.960Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:00.960Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:00.961Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:00.961Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:00.961Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:00.974Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:00.974Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:00.974Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:00.974Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:00.974Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:00.974Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:00.975Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:00.975Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:00.975Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:00.976Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:00.976Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:00.977Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:00.978Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:00.978Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:00.979Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:00.979Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:00.980Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:00.980Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:00.981Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:00.982Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:00.982Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:00.983Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:00.983Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:00.984Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:00.985Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:00.985Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:00.986Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:00.986Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:00.987Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:00.988Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:00.988Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.005Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.005Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.006Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.006Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.006Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.006Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.006Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.006Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.006Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.006Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.006Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.006Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.006Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.006Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.006Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.006Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.007Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.007Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.007Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.007Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.007Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.007Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.007Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.007Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.007Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.007Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.007Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.007Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.007Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.008Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.008Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.027Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.027Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.027Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.027Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.027Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.027Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.027Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.027Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.027Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.027Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.027Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.027Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.028Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.028Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.028Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.028Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.028Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.028Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.028Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.028Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.028Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.028Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.028Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.029Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.029Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.029Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.029Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.029Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.029Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.029Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.029Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.037Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.037Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.037Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.037Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.037Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.037Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.037Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.037Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.038Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.038Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.039Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.039Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.040Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.041Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.041Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.042Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.042Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.043Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.044Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.044Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.048Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.049Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.049Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.049Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.049Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.049Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.049Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.049Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.049Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.049Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.049Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.068Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.068Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.068Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.068Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.068Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.069Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.069Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.069Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.069Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.069Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.069Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.069Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.069Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.069Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.069Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.069Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.069Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.070Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.070Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.070Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.070Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.070Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.070Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.070Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.070Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.070Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.070Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.070Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.070Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.071Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.071Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.076Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.076Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.076Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.077Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.077Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.078Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.078Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.079Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.079Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.079Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.080Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.080Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.084Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.084Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.085Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.085Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.085Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.085Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.086Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.086Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.087Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.090Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.090Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.090Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.090Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.090Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.090Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.090Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.091Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.091Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.092Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.099Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.101Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.101Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.101Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.101Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
2020-08-07T14:33:01.102Z,WORKSTATION5.theshire.local,powershell_pipeline,medium,suspicious
